n,x,y,val,dP,lab,xT,yT
34556,8.634075,-16.540681,0,1326,1,NaN,NaN
34557,8.613963,-16.535265,0,1326,1,NaN,NaN
34558,8.599596,-16.532557,0,1325,1,NaN,NaN
34559,8.590976,-16.529849,0,1325,1,NaN,NaN
34560,8.588102,-16.535265,0,1324,1,NaN,NaN
34561,8.588102,-16.540681,0,1325,1,NaN,NaN
34562,8.585228,-16.524433,0,1326,1,NaN,NaN
34563,8.585228,-16.502764,0,1326,1,NaN,NaN
34564,8.582354,-16.472962,0,1325,1,NaN,NaN
34565,8.567985,-16.464833,0,1324,1,NaN,NaN
34566,8.553615,-16.451282,0,1326,1,NaN,NaN
34567,8.539243,-16.443151,0,1328,1,NaN,NaN
34568,8.542118,-16.445861,0,1328,1,NaN,NaN
34569,8.544992,-16.459413,0,1328,1,NaN,NaN
34570,8.519122,-16.472962,0,1329,1,NaN,NaN
34571,8.493248,-16.4838,0,1330,1,NaN,NaN
34572,8.473121,-16.494637,0,1331,1,NaN,NaN
34573,8.481747,-16.510891,0,1331,1,NaN,NaN
34574,8.501873,-16.527141,0,1331,1,NaN,NaN
34575,8.519122,-16.535265,0,1331,1,NaN,NaN
34576,8.53062,-16.535265,0,1331,1,NaN,NaN
34577,8.533495,-16.537973,0,1329,1,NaN,NaN
34578,8.556489,-16.540681,0,1328,1,NaN,NaN
34579,8.579481,-16.543389,0,1327,1,NaN,NaN
34580,8.60247,-16.562341,0,1327,1,NaN,NaN
34581,8.60247,-16.575876,0,1328,1,NaN,NaN
34582,8.60247,-16.592116,0,1327,1,NaN,NaN
34583,8.60247,-16.592116,0,1326,1,NaN,NaN
34584,8.605343,-16.592116,0,1324,1,NaN,NaN
34585,8.608216,-16.594822,0,1325,1,NaN,NaN
34586,8.608216,-16.594822,0,1325,1,NaN,NaN
34587,8.605343,-16.597528,0,1326,1,NaN,NaN
34588,8.605343,-16.600234,0,1326,1,NaN,NaN
34589,8.619709,-16.589409,0,1324,1,NaN,NaN
34590,8.634075,-16.575876,0,1323,1,NaN,NaN
34591,8.642693,-16.562341,0,1324,1,NaN,NaN
34592,8.634075,-16.559634,0,1324,1,NaN,NaN
34593,8.625456,-16.565048,0,1324,1,NaN,NaN
34594,8.619709,-16.570462,0,1324,1,NaN,NaN
34595,8.613963,-16.575876,0,1326,1,NaN,NaN
34596,8.61109,-16.578583,0,1328,1,NaN,NaN
34597,8.605343,-16.58129,0,1329,1,NaN,NaN
34598,8.596723,-16.586703,0,1329,1,NaN,NaN
34599,8.590976,-16.589409,0,1328,1,NaN,NaN
34600,8.593849,-16.592116,0,1327,1,NaN,NaN
34601,8.593849,-16.583996,0,1326,1,NaN,NaN
34602,8.588102,-16.573169,0,1326,1,NaN,NaN
34603,8.585228,-16.565048,0,1327,1,NaN,NaN
34604,8.585228,-16.565048,0,1329,1,NaN,NaN
34605,8.588102,-16.559634,0,1330,1,NaN,NaN
34606,8.588102,-16.559634,0,1329,1,NaN,NaN
34607,8.588102,-16.556927,0,1328,1,NaN,NaN
34608,8.585228,-16.559634,0,1327,1,NaN,NaN
34609,8.588102,-16.556927,0,1329,1,NaN,NaN
34610,8.590976,-16.556927,0,1331,1,NaN,NaN
34611,8.596723,-16.551512,0,1330,1,NaN,NaN
34612,8.596723,-16.551512,0,1328,1,NaN,NaN
34613,8.596723,-16.554219,0,1326,1,NaN,NaN
34614,8.605343,-16.559634,0,1326,1,NaN,NaN
34615,8.608216,-16.562341,0,1324,1,NaN,NaN
34616,8.61109,-16.551512,0,1323,1,NaN,NaN
34617,8.61109,-16.540681,0,1324,1,NaN,NaN
34618,8.619709,-16.529849,0,1324,1,NaN,NaN
34619,8.631202,-16.529849,0,1324,1,NaN,NaN
34620,8.639821,-16.532557,0,1325,1,NaN,NaN
34621,8.642693,-16.537973,0,1326,1,NaN,NaN
34622,8.645566,-16.543389,0,1329,1,NaN,NaN
34623,8.642693,-16.546096,0,1332,1,NaN,NaN
34624,8.639821,-16.546096,0,1332,1,NaN,NaN
34625,8.634075,-16.546096,0,1331,1,NaN,NaN
34626,8.636948,-16.546096,0,1331,1,NaN,NaN
34627,8.639821,-16.540681,0,1330,1,NaN,NaN
34628,8.642693,-16.532557,0,1330,1,NaN,NaN
34629,8.642693,-16.521724,0,1329,1,NaN,NaN
34630,8.639821,-16.529849,0,1327,1,NaN,NaN
34631,8.636948,-16.537973,0,1327,1,NaN,NaN
34632,8.636948,-16.546096,0,1327,1,NaN,NaN
34633,8.636948,-16.548804,0,1327,1,NaN,NaN
34634,8.651312,-16.551512,0,1326,1,NaN,NaN
34635,8.665675,-16.556927,0,1325,1,NaN,NaN
34636,8.674292,-16.556927,0,1326,1,NaN,NaN
34637,8.668547,-16.559634,0,1328,1,NaN,NaN
34638,8.657057,-16.559634,0,1329,1,NaN,NaN
34639,8.654184,-16.546096,0,1328,1,NaN,NaN
34640,8.657057,-16.529849,0,1328,1,NaN,NaN
34641,8.662802,-16.532557,0,1327,1,NaN,NaN
34642,8.668547,-16.548804,0,1327,1,NaN,NaN
34643,8.674292,-16.546096,0,1326,1,NaN,NaN
34644,8.677164,-16.524433,0,1325,1,NaN,NaN
34645,8.665675,-16.516308,0,1324,1,NaN,NaN
34646,8.657057,-16.524433,0,1324,1,NaN,NaN
34647,8.645566,-16.535265,0,1325,1,NaN,NaN
34648,8.645566,-16.529849,0,1326,1,NaN,NaN
34649,8.642693,-16.521724,0,1328,1,NaN,NaN
34650,8.642693,-16.516308,0,1328,1,NaN,NaN
34651,8.645566,-16.519016,0,1329,1,NaN,NaN
34652,8.654184,-16.527141,0,1331,1,NaN,NaN
34653,8.65993,-16.535265,0,1332,1,NaN,NaN
34654,8.662802,-16.535265,0,1332,1,NaN,NaN
34655,8.662802,-16.532557,0,1332,1,NaN,NaN
34656,8.662802,-16.532557,0,1332,1,NaN,NaN
34657,8.665675,-16.535265,0,1332,1,NaN,NaN
34658,8.662802,-16.543389,0,1331,2,NaN,NaN
34659,8.654184,-16.546096,0,1330,2,NaN,NaN
34660,8.636948,-16.535265,0,1330,2,NaN,NaN
34661,8.599596,-16.519016,0,1331,2,NaN,NaN
34662,8.565111,-16.494637,0,1332,2,NaN,NaN
34663,8.475996,-16.48651,0,1332,2,NaN,NaN
34664,8.392593,-16.475672,0,1332,2,NaN,NaN
34665,8.234317,-16.467542,0,1331,2,NaN,NaN
34666,8.0932,-16.467542,0,1331,2,NaN,NaN
34667,7.865478,-16.524433,0,1331,2,NaN,NaN
34668,7.571088,-16.578583,0,1331,2,NaN,NaN
34669,7.224233,-16.627292,0,1330,2,NaN,NaN
34670,6.868152,-16.619175,0,1329,2,NaN,NaN
34671,6.465112,-16.640818,0,1334,2,NaN,NaN
34672,5.977128,-16.716528,0,1339,2,NaN,NaN
34673,5.508658,-16.800279,0,1346,2,NaN,NaN
34674,5.024865,-16.86237,0,1348,2,NaN,NaN
34675,4.584161,-16.910934,0,1352,2,NaN,NaN
34676,4.131218,-16.962169,0,1359,2,NaN,NaN
34677,3.680684,-17.026847,0,1363,2,NaN,NaN
34678,3.256062,-17.056476,0,1366,2,NaN,NaN
34679,2.790032,-17.083403,0,1365,2,NaN,NaN
34680,2.388185,-17.09148,0,1366,2,NaN,NaN
34681,1.95381,-17.115706,0,1368,2,NaN,NaN
34682,1.510398,-17.139926,0,1370,2,NaN,NaN
34683,1.113816,-17.158759,0,1370,2,NaN,NaN
34684,0.705372,-17.177588,0,1369,2,NaN,NaN
34685,0.355639,-17.180278,0,1369,2,NaN,NaN
34686,-0.052906,-17.191035,0,1370,2,NaN,NaN
34687,-0.420298,-17.217924,0,1371,2,NaN,NaN
34688,-0.822919,-17.260929,0,1372,2,NaN,NaN
34689,-1.201956,-17.295856,0,1373,2,NaN,NaN
34690,-1.560329,-17.322714,0,1373,2,NaN,NaN
34691,-1.91858,-17.354933,0,1373,2,NaN,NaN
34692,-2.262007,-17.387141,0,1374,2,NaN,NaN
34693,-2.614072,-17.443477,0,1373,2,NaN,NaN
34694,-2.951282,-17.502459,0,1373,2,NaN,NaN
34695,-3.279499,-17.561403,0,1373,2,NaN,NaN
34696,-3.616284,-17.596215,0,1374,2,NaN,NaN
34697,-3.941117,-17.601569,0,1373,2,NaN,NaN
34698,-4.245235,-17.628337,0,1371,2,NaN,NaN
34699,-4.560797,-17.657773,0,1368,2,NaN,NaN
34700,-4.86441,-17.708593,0,1365,2,NaN,NaN
34701,-5.115268,-17.762057,0,1361,2,NaN,NaN
34702,-5.354276,-17.831513,0,1360,2,NaN,NaN
34703,-5.566894,-17.882235,0,1359,2,NaN,NaN
34704,-5.81427,-17.908919,0,1359,2,NaN,NaN
34705,-6.020734,-17.940929,0,1359,2,NaN,NaN
34706,-6.160228,-17.970262,0,1360,2,NaN,NaN
34707,-6.261895,-18.00225,0,1361,2,NaN,NaN
34708,-6.302552,-18.00758,0,1361,2,NaN,NaN
34709,-6.380942,-18.01291,0,1360,2,NaN,NaN
34710,-6.436091,-18.023569,0,1360,2,NaN,NaN
34711,-6.491228,-18.044883,0,1361,2,NaN,NaN
34712,-6.505736,-18.095483,0,1363,2,NaN,NaN
34713,-6.520242,-18.130087,0,1360,2,NaN,NaN
34714,-6.566659,-18.159356,0,1357,2,NaN,NaN
34715,-6.601466,-18.162016,0,1354,2,NaN,NaN
34716,-6.633367,-18.164677,0,1354,1,NaN,NaN
34717,-6.627567,-18.180637,0,1356,1,NaN,NaN
34718,-6.592764,-18.196594,0,1358,1,NaN,NaN
34719,-6.552155,-18.207231,0,1361,1,NaN,NaN
34720,-6.456406,-18.199253,0,1363,1,NaN,NaN
34721,-6.375136,-18.193935,0,1365,1,NaN,NaN
34722,-6.250278,-18.191275,0,1365,1,NaN,NaN
34723,-6.163133,-18.193935,0,1365,1,NaN,NaN
34724,-6.046895,-18.199253,0,1364,1,NaN,NaN
34725,-5.982943,-18.207231,0,1366,1,NaN,NaN
34726,-5.933515,-18.212548,0,1370,1,NaN,NaN
34727,-5.933515,-18.207231,0,1372,1,NaN,NaN
34728,-5.93933,-18.201913,0,1372,1,NaN,NaN
34729,-5.959683,-18.193935,0,1370,1,NaN,NaN
34730,-6.0062,-18.191275,0,1369,1,NaN,NaN
34731,-6.058521,-18.193935,0,1368,1,NaN,NaN
34732,-6.102114,-18.196594,0,1369,1,NaN,NaN
34733,-6.128267,-18.196594,0,1371,1,NaN,NaN
34734,-6.154417,-18.207231,0,1372,1,NaN,NaN
34735,-6.174754,-18.212548,0,1371,1,NaN,NaN
34736,-6.18347,-18.217866,0,1370,1,NaN,NaN
34737,-6.171849,-18.212548,0,1369,1,NaN,NaN
34738,-6.160228,-18.20989,0,1368,1,NaN,NaN
34739,-6.151511,-18.204572,0,1368,1,NaN,NaN
34740,-6.148606,-18.201913,0,1368,1,NaN,NaN
34741,-6.145701,-18.201913,0,1368,1,NaN,NaN
34742,-6.142795,-18.201913,0,1368,1,NaN,NaN
34743,-6.148606,-18.207231,0,1367,1,NaN,NaN
34744,-6.160228,-18.215207,0,1366,1,NaN,NaN
34745,-6.160228,-18.231158,0,1366,1,NaN,NaN
34746,-6.154417,-18.239132,0,1365,1,NaN,NaN
34747,-6.139889,-18.2285,0,1364,1,NaN,NaN
34748,-6.134078,-18.207231,0,1363,1,NaN,NaN
34749,-6.128267,-18.215207,0,1363,1,NaN,NaN
34750,-6.131173,-18.24179,0,1363,1,NaN,NaN
34751,-6.134078,-18.268365,0,1363,1,NaN,NaN
34752,-6.116644,-18.268365,0,1363,1,NaN,NaN
34753,-6.099208,-18.271022,0,1363,1,NaN,NaN
34754,-6.081772,-18.273679,0,1363,1,NaN,NaN
34755,-6.084678,-18.276336,0,1365,1,NaN,NaN
34756,-6.081772,-18.276336,0,1367,1,NaN,NaN
34757,-6.078865,-18.276336,0,1369,1,NaN,NaN
34758,-6.075959,-18.271022,0,1369,1,NaN,NaN
34759,-6.075959,-18.260394,0,1368,1,NaN,NaN
34760,-6.078865,-18.247106,0,1368,1,NaN,NaN
34761,-6.078865,-18.24179,0,1368,1,NaN,NaN
34762,-6.081772,-18.244448,0,1369,1,NaN,NaN
34763,-6.075959,-18.252421,0,1368,1,NaN,NaN
34764,-6.06724,-18.260394,0,1367,1,NaN,NaN
34765,-6.058521,-18.260394,0,1366,1,NaN,NaN
34766,-6.058521,-18.257736,0,1367,1,NaN,NaN
34767,-6.058521,-18.252421,0,1367,1,NaN,NaN
34768,-6.058521,-18.247106,0,1368,1,NaN,NaN
34769,-6.061427,-18.24179,0,1369,1,NaN,NaN
34770,-6.061427,-18.247106,0,1369,1,NaN,NaN
34771,-6.06724,-18.257736,0,1369,1,NaN,NaN
34772,-6.073053,-18.276336,0,1369,1,NaN,NaN
34773,-6.070147,-18.284306,0,1369,1,NaN,NaN
34774,-6.06724,-18.292276,0,1369,1,NaN,NaN
34775,-6.06724,-18.294932,0,1368,1,NaN,NaN
34776,-6.070147,-18.297588,0,1362,1,NaN,NaN
34777,-6.070147,-18.28962,0,1356,1,NaN,NaN
34778,-6.075959,-18.28165,0,1352,1,NaN,NaN
34779,-6.084678,-18.276336,0,1358,1,NaN,NaN
34780,-6.093396,-18.278993,0,1363,1,NaN,NaN
34781,-6.10502,-18.278993,0,1368,1,NaN,NaN
34782,-6.113738,-18.278993,0,1368,1,NaN,NaN
34783,-6.125361,-18.278993,0,1367,1,NaN,NaN
34784,-6.136984,-18.28165,0,1365,1,NaN,NaN
34785,-6.157322,-18.28962,0,1363,1,NaN,NaN
34786,-6.171849,-18.300245,0,1362,1,NaN,NaN
34787,-6.186375,-18.297588,0,1362,1,NaN,NaN
34788,-6.18928,-18.284306,0,1361,1,NaN,NaN
34789,-6.18928,-18.268365,0,1361,1,NaN,NaN
34790,-6.186375,-18.265708,0,1361,1,NaN,NaN
34791,-6.192185,-18.268365,0,1363,1,NaN,NaN
34792,-6.197995,-18.276336,0,1365,1,NaN,NaN
34793,-6.206709,-18.273679,0,1366,1,NaN,NaN
34794,-6.203804,-18.265708,0,1367,1,NaN,NaN
34795,-6.2009,-18.260394,0,1367,1,NaN,NaN
34796,-6.197995,-18.271022,0,1367,1,NaN,NaN
34797,-6.2009,-18.28165,0,1367,1,NaN,NaN
34798,-6.203804,-18.286963,0,1366,1,NaN,NaN
34799,-6.212519,-18.286963,0,1366,1,NaN,NaN
34800,-6.218328,-18.286963,0,1366,1,NaN,NaN
34801,-6.221233,-18.28165,0,1366,1,NaN,NaN
34802,-6.221233,-18.278993,0,1365,1,NaN,NaN
34803,-6.212519,-18.273679,0,1365,1,NaN,NaN
34804,-6.203804,-18.271022,0,1364,1,NaN,NaN
34805,-6.19509,-18.265708,0,1364,1,NaN,NaN
34806,-6.2009,-18.271022,0,1365,1,NaN,NaN
34807,-6.203804,-18.273679,0,1365,1,NaN,NaN
34808,-6.206709,-18.28165,0,1366,1,NaN,NaN
34809,-6.203804,-18.286963,0,1366,1,NaN,NaN
34810,-6.2009,-18.292276,0,1366,1,NaN,NaN
34811,-6.209614,-18.292276,0,1367,1,NaN,NaN
34812,-6.215424,-18.286963,0,1367,1,NaN,NaN
34813,-6.212519,-18.276336,0,1367,1,NaN,NaN
34814,-6.203804,-18.271022,0,1364,1,NaN,NaN
34815,-6.19509,-18.268365,0,1362,1,NaN,NaN
34816,-6.197995,-18.268365,0,1361,1,NaN,NaN
34817,-6.192185,-18.268365,0,1362,1,NaN,NaN
34818,-6.18928,-18.268365,0,1365,1,NaN,NaN
34819,-6.19509,-18.260394,0,1366,1,NaN,NaN
34820,-6.203804,-18.252421,0,1367,1,NaN,NaN
34821,-6.209614,-18.247106,0,1367,1,NaN,NaN
34822,-6.206709,-18.249764,0,1367,1,NaN,NaN
34823,-6.203804,-18.244448,0,1367,1,NaN,NaN
34824,-6.212519,-18.239132,0,1368,1,NaN,NaN
34825,-6.224138,-18.231158,0,1369,1,NaN,NaN
34826,-6.224138,-18.2285,0,1371,1,NaN,NaN
34827,-6.218328,-18.231158,0,1371,1,NaN,NaN
34828,-6.215424,-18.236474,0,1370,1,NaN,NaN
34829,-6.227042,-18.24179,0,1369,1,NaN,NaN
34830,-6.235756,-18.24179,0,1368,1,NaN,NaN
34831,-6.227042,-18.239132,0,1369,1,NaN,NaN
34832,-6.212519,-18.239132,0,1370,1,NaN,NaN
34833,-6.19509,-18.239132,0,1369,1,NaN,NaN
34834,-6.19509,-18.244448,0,1367,1,NaN,NaN
34835,-6.18928,-18.244448,0,1364,1,NaN,NaN
34836,-6.18347,-18.225841,0,1364,1,NaN,NaN
34837,-6.180564,-18.215207,0,1364,1,NaN,NaN
34838,-6.18347,-18.20989,0,1364,1,NaN,NaN
34839,-6.19509,-18.220524,0,1365,1,NaN,NaN
34840,-6.206709,-18.225841,0,1365,1,NaN,NaN
34841,-6.215424,-18.223183,0,1366,1,NaN,NaN
34842,-6.212519,-18.225841,0,1366,1,NaN,NaN
34843,-6.232852,-18.231158,0,1366,1,NaN,NaN
34844,-6.253183,-18.236474,0,1366,1,NaN,NaN
34845,-6.276416,-18.233816,0,1365,1,NaN,NaN
34846,-6.27932,-18.220524,0,1364,1,NaN,NaN
34847,-6.256087,-18.207231,0,1364,1,NaN,NaN
34848,-6.229947,-18.201913,0,1364,1,NaN,NaN
34849,-6.209614,-18.196594,0,1365,1,NaN,NaN
34850,-6.209614,-18.191275,0,1365,1,NaN,NaN
34851,-6.209614,-18.183297,0,1364,1,NaN,NaN
34852,-6.209614,-18.183297,0,1365,1,NaN,NaN
34853,-6.203804,-18.185956,0,1366,1,NaN,NaN
34854,-6.2009,-18.191275,0,1368,1,NaN,NaN
34855,-6.203804,-18.201913,0,1368,1,NaN,NaN
34856,-6.212519,-18.20989,0,1369,1,NaN,NaN
34857,-6.218328,-18.215207,0,1368,1,NaN,NaN
34858,-6.212519,-18.215207,0,1368,1,NaN,NaN
34859,-6.218328,-18.217866,0,1367,1,NaN,NaN
34860,-6.227042,-18.215207,0,1367,1,NaN,NaN
34861,-6.232852,-18.207231,0,1367,1,NaN,NaN
34862,-6.227042,-18.201913,0,1367,1,NaN,NaN
34863,-6.218328,-18.204572,0,1366,1,NaN,NaN
34864,-6.215424,-18.212548,0,1365,1,NaN,NaN
34865,-6.209614,-18.220524,0,1364,1,NaN,NaN
34866,-6.209614,-18.223183,0,1364,1,NaN,NaN
34867,-6.218328,-18.223183,0,1365,1,NaN,NaN
34868,-6.227042,-18.220524,0,1367,1,NaN,NaN
34869,-6.224138,-18.220524,0,1370,1,NaN,NaN
34870,-6.218328,-18.225841,0,1370,1,NaN,NaN
34871,-6.209614,-18.215207,0,1369,1,NaN,NaN
34872,-6.209614,-18.193935,0,1368,1,NaN,NaN
34873,-6.206709,-18.172657,0,1367,1,NaN,NaN
34874,-6.203804,-18.167337,0,1368,1,NaN,NaN
34875,-6.203804,-18.172657,0,1368,1,NaN,NaN
34876,-6.203804,-18.169997,0,1367,1,NaN,NaN
34877,-6.203804,-18.167337,0,1366,1,NaN,NaN
34878,-6.206709,-18.164677,0,1367,1,NaN,NaN
34879,-6.218328,-18.169997,0,1368,1,NaN,NaN
34880,-6.229947,-18.175317,0,1370,1,NaN,NaN
34881,-6.232852,-18.180637,0,1371,1,NaN,NaN
34882,-6.224138,-18.185956,0,1372,1,NaN,NaN
34883,-6.218328,-18.185956,0,1372,1,NaN,NaN
34884,-6.218328,-18.185956,0,1371,1,NaN,NaN
34885,-6.221233,-18.180637,0,1371,1,NaN,NaN
34886,-6.221233,-18.188616,0,1371,1,NaN,NaN
34887,-6.227042,-18.199253,0,1371,1,NaN,NaN
34888,-6.232852,-18.20989,0,1372,1,NaN,NaN
34889,-6.227042,-18.215207,0,1372,1,NaN,NaN
34890,-6.215424,-18.217866,0,1374,1,NaN,NaN
34891,-6.203804,-18.20989,0,1376,1,NaN,NaN
34892,-6.206709,-18.199253,0,1377,1,NaN,NaN
34893,-6.215424,-18.196594,0,1377,1,NaN,NaN
34894,-6.224138,-18.207231,0,1376,1,NaN,NaN
34895,-6.229947,-18.215207,0,1376,1,NaN,NaN
34896,-6.229947,-18.220524,0,1375,1,NaN,NaN
34897,-6.232852,-18.225841,0,1376,1,NaN,NaN
34898,-6.235756,-18.233816,0,1377,1,NaN,NaN
34899,-6.238661,-18.220524,0,1378,1,NaN,NaN
34900,-6.241565,-18.204572,0,1377,1,NaN,NaN
34901,-6.24447,-18.185956,0,1376,1,NaN,NaN
34902,-6.247374,-18.180637,0,1376,1,NaN,NaN
34903,-6.247374,-18.180637,0,1375,1,NaN,NaN
34904,-6.227042,-18.183297,0,1377,1,NaN,NaN
34905,-6.212519,-18.188616,0,1379,1,NaN,NaN
34906,-6.203804,-18.199253,0,1380,1,NaN,NaN
34907,-6.212519,-18.204572,0,1378,1,NaN,NaN
34908,-6.212519,-18.207231,0,1376,1,NaN,NaN
34909,-6.203804,-18.201913,0,1374,1,NaN,NaN
34910,-6.197995,-18.196594,0,1374,1,NaN,NaN
34911,-6.197995,-18.193935,0,1373,1,NaN,NaN
34912,-6.203804,-18.196594,0,1372,1,NaN,NaN
34913,-6.209614,-18.207231,0,1372,1,NaN,NaN
34914,-6.212519,-18.215207,0,1372,1,NaN,NaN
34915,-6.215424,-18.215207,0,1374,1,NaN,NaN
34916,-6.218328,-18.20989,0,1376,1,NaN,NaN
34917,-6.203804,-18.196594,0,1377,1,NaN,NaN
34918,-6.18928,-18.188616,0,1377,1,NaN,NaN
34919,-6.180564,-18.177977,0,1378,1,NaN,NaN
34920,-6.18928,-18.188616,0,1379,1,NaN,NaN
34921,-6.19509,-18.199253,0,1378,1,NaN,NaN
34922,-6.19509,-18.212548,0,1378,2,NaN,NaN
34923,-6.18347,-18.207231,0,1378,2,NaN,NaN
34924,-6.166038,-18.201913,0,1379,2,NaN,NaN
34925,-6.110832,-18.199253,0,1379,2,NaN,NaN
34926,-6.020734,-18.199253,0,1380,2,NaN,NaN
34927,-5.889894,-18.199253,0,1380,2,NaN,NaN
34928,-5.732805,-18.196594,0,1380,2,NaN,NaN
34929,-5.55816,-18.159356,0,1379,2,NaN,NaN
34930,-5.403803,-18.124764,0,1377,2,NaN,NaN
34931,-5.228965,-18.08217,0,1377,2,NaN,NaN
34932,-5.036531,-18.068855,0,1378,2,NaN,NaN
34933,-4.785613,-18.023569,0,1379,2,NaN,NaN
34934,-4.590002,-17.983592,0,1380,2,NaN,NaN
34935,-4.441032,-17.94893,0,1381,2,NaN,NaN
34936,-4.303693,-17.922258,0,1382,2,NaN,NaN
34937,-4.160456,-17.89291,0,1383,2,NaN,NaN
34938,-4.034716,-17.86889,0,1383,2,NaN,NaN
34939,-3.917714,-17.863551,0,1383,2,NaN,NaN
34940,-3.838718,-17.855543,0,1382,2,NaN,NaN
34941,-3.768488,-17.844864,0,1382,2,NaN,NaN
34942,-3.730442,-17.828843,0,1381,1,NaN,NaN
34943,-3.680684,-17.81549,0,1380,1,NaN,NaN
34944,-3.636776,-17.810148,0,1380,1,NaN,NaN
34945,-3.595791,-17.807477,0,1382,1,NaN,NaN
34946,-3.575297,-17.804806,0,1385,1,NaN,NaN
34947,-3.548946,-17.796792,0,1387,1,NaN,NaN
34948,-3.54309,-17.788778,0,1385,1,NaN,NaN
34949,-3.537234,-17.783434,0,1383,1,NaN,NaN
34950,-3.534306,-17.786106,0,1383,1,NaN,NaN
34951,-3.525522,-17.788778,0,1382,1,NaN,NaN
34952,-3.502097,-17.791449,0,1380,1,NaN,NaN
34953,-3.47867,-17.788778,0,1379,1,NaN,NaN
34954,-3.466957,-17.783434,0,1378,1,NaN,NaN
34955,-3.487455,-17.780762,0,1380,1,NaN,NaN
34956,-3.505025,-17.767402,0,1381,1,NaN,NaN
34957,-3.519666,-17.756713,0,1382,1,NaN,NaN
34958,-3.52845,-17.751367,0,1382,1,NaN,NaN
34959,-3.537234,-17.756713,0,1382,1,NaN,NaN
34960,-3.546018,-17.767402,0,1382,1,NaN,NaN
34961,-3.548946,-17.778091,0,1381,1,NaN,NaN
34962,-3.548946,-17.788778,0,1381,1,NaN,NaN
34963,-3.548946,-17.791449,0,1381,1,NaN,NaN
34964,-3.548946,-17.794121,0,1380,1,NaN,NaN
34965,-3.546018,-17.812819,0,1378,1,NaN,NaN
34966,-3.537234,-17.834183,0,1375,1,NaN,NaN
34967,-3.531378,-17.858213,0,1376,1,NaN,NaN
34968,-3.525522,-17.860882,0,1379,1,NaN,NaN
34969,-3.522594,-17.858213,0,1383,1,NaN,NaN
34970,-3.522594,-17.850204,0,1385,1,NaN,NaN
34971,-3.522594,-17.850204,0,1387,1,NaN,NaN
34972,-3.525522,-17.852873,0,1388,1,NaN,NaN
34973,-3.52845,-17.855543,0,1385,1,NaN,NaN
34974,-3.534306,-17.847534,0,1383,1,NaN,NaN
34975,-3.531378,-17.847534,0,1382,1,NaN,NaN
34976,-3.52845,-17.850204,0,1382,1,NaN,NaN
34977,-3.534306,-17.852873,0,1381,1,NaN,NaN
34978,-3.54309,-17.855543,0,1380,1,NaN,NaN
34979,-3.537234,-17.852873,0,1380,1,NaN,NaN
34980,-3.522594,-17.847534,0,1380,1,NaN,NaN
34981,-3.490384,-17.834183,0,1379,1,NaN,NaN
34982,-3.472813,-17.823502,0,1380,1,NaN,NaN
34983,-3.452314,-17.818161,0,1381,1,NaN,NaN
34984,-3.449386,-17.823502,0,1380,1,NaN,NaN
34985,-3.466957,-17.828843,0,1379,1,NaN,NaN
34986,-3.487455,-17.828843,0,1378,1,NaN,NaN
34987,-3.510881,-17.826172,0,1377,1,NaN,NaN
34988,-3.510881,-17.828843,0,1378,1,NaN,NaN
34989,-3.516738,-17.828843,0,1379,1,NaN,NaN
34990,-3.519666,-17.828843,0,1382,1,NaN,NaN
34991,-3.522594,-17.828843,0,1383,1,NaN,NaN
34992,-3.519666,-17.828843,0,1381,1,NaN,NaN
34993,-3.516738,-17.828843,0,1379,1,NaN,NaN
34994,-3.502097,-17.828843,0,1376,1,NaN,NaN
34995,-3.475742,-17.831513,0,1377,1,NaN,NaN
34996,-3.455243,-17.831513,0,1378,1,NaN,NaN
34997,-3.449386,-17.826172,0,1377,1,NaN,NaN
34998,-3.4611,-17.818161,0,1377,1,NaN,NaN
34999,-3.472813,-17.810148,0,1377,1,NaN,NaN
35000,-3.475742,-17.823502,0,1377,1,NaN,NaN
35001,-3.487455,-17.836854,0,1377,1,NaN,NaN
35002,-3.493312,-17.850204,0,1377,1,NaN,NaN
35003,-3.499168,-17.847534,0,1378,1,NaN,NaN
35004,-3.505025,-17.844864,0,1377,1,NaN,NaN
35005,-3.510881,-17.839524,0,1376,1,NaN,NaN
35006,-3.510881,-17.839524,0,1375,1,NaN,NaN
35007,-3.499168,-17.839524,0,1374,1,NaN,NaN
35008,-3.490384,-17.839524,0,1374,1,NaN,NaN
35009,-3.481599,-17.839524,0,1373,1,NaN,NaN
35010,-3.472813,-17.839524,0,1372,1,NaN,NaN
35011,-3.464028,-17.839524,0,1372,1,NaN,NaN
35012,-3.466957,-17.842194,0,1374,1,NaN,NaN
35013,-3.475742,-17.842194,0,1376,1,NaN,NaN
35014,-3.484527,-17.839524,0,1378,1,NaN,NaN
35015,-3.490384,-17.836854,0,1377,1,NaN,NaN
35016,-3.49624,-17.834183,0,1376,1,NaN,NaN
35017,-3.493312,-17.831513,0,1376,1,NaN,NaN
35018,-3.484527,-17.834183,0,1377,1,NaN,NaN
35019,-3.475742,-17.834183,0,1377,1,NaN,NaN
35020,-3.481599,-17.831513,0,1377,1,NaN,NaN
35021,-3.493312,-17.842194,0,1377,1,NaN,NaN
35022,-3.502097,-17.850204,0,1376,1,NaN,NaN
35023,-3.499168,-17.836854,0,1373,1,NaN,NaN
35024,-3.493312,-17.812819,0,1371,1,NaN,NaN
35025,-3.490384,-17.804806,0,1369,1,NaN,NaN
